Grid search: 18 combinations x 10 sims each
  n_sigma:  [0.0, 0.1, 0.2, 0.5, 1.0, 2.0]
  lambda2:  [0.0, 1.5, 10.0]
  Base:     output/experiment2
  Output:   output/grid7_*/
============================================================

============================================================
[1/18] n_sigma=0.0, lambda2=0.0
  Output: output/grid7_ns0.0_l20.0
============================================================
[INFO] Using device: mps
[INFO] Data shape: (2000, 95)
[INFO] RL train stocks: [60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]
[INFO] RL val stocks:   [80, 81, 82, 83, 84]
[INFO] Loaded transformer predictions from output/grid7_ns0.0_l20.0/checkpoints
[INFO] Normalization: mean=0.0000, std=0.0002
[INFO] Auto-loaded R²=0.5583 from transformer metrics
[INFO] Policy parameters: 4,677
[INFO] Env params: half_spread=0.0005, target_vol=0.02, R²=0.5583214163780212, n_sigma=0.0, tau=20, lambda2=0.0

 Iter    MeanRew    PolLoss      VLoss    Entropy         KL    EntCoef     LogStd     RewStd     Time
    8    -1.7250    -0.0030     0.3728     1.9161     0.0052     0.0005    -0.4552      27.35     4.2s
    9    -0.6001    -0.0051     0.4354     1.9293     0.0043     0.0005    -0.4534      25.99     4.1s
   10    -1.0180    -0.0023     0.3117     1.9377     0.0020     0.0005    -0.4450      24.84     4.1s
   11    -0.4608    -0.0037     0.2729     1.9550     0.0019     0.0005    -0.4384      23.81     4.2s
   12    -0.5843    -0.0026     0.3127     1.9766     0.0024     0.0005    -0.4227      22.90     4.2s
   13    -0.4040    -0.0036     0.2957     1.9863     0.0019     0.0005    -0.4289      22.09     4.3s
   14    -0.3258    -0.0017     0.3571     1.9746     0.0029     0.0005    -0.4337      21.36     4.2s
   15    -0.2051    -0.0047     0.1884     1.9735     0.0034     0.0005    -0.4295      20.70     4.2s
   16    -0.1684    -0.0057     0.1000     1.9668     0.0045     0.0005    -0.4409      20.09     4.2s
   17    -0.1312    -0.0032     0.0821     1.9377     0.0038     0.0005    -0.4572      19.54     4.2s
   18    -0.0831    -0.0023     0.0440     1.9111     0.0036     0.0005    -0.4691      19.02     4.3s
   19    -0.0782    -0.0029     0.0474     1.8792     0.0033     0.0005    -0.4877      18.55     4.2s
   20    -0.0758    -0.0024     0.0403     1.8620     0.0036     0.0005    -0.4886      18.11     4.2s
   21    -0.0733    -0.0025     0.0371     1.8418     0.0011     0.0004    -0.5064      17.70     4.3s
   22    -0.0529    -0.0022     0.0343     1.8260     0.0057     0.0004    -0.5036      17.32     4.2s
   23    -0.0470    -0.0021     0.0348     1.8248     0.0017     0.0004    -0.5104      16.96     4.3s
   24    -0.0416    -0.0025     0.0305     1.7915     0.0042     0.0004    -0.5355      16.62     4.2s
   25    -0.0476    -0.0017     0.0293     1.7503     0.0054     0.0004    -0.5513      16.30     4.3s
   26    -0.0374    -0.0018     0.0299     1.7178     0.0024     0.0004    -0.5674      16.00     4.3s
   27    -0.0399    -0.0017     0.0299     1.6954     0.0029     0.0004    -0.5750      15.72     4.2s
   28    -0.0342    -0.0025     0.0222     1.6835     0.0034     0.0004    -0.5799      15.45     4.2s
   29    -0.0320    -0.0018     0.0215     1.6621     0.0046     0.0004    -0.5956      15.19     4.2s
   30    -0.0316    -0.0018     0.0200     1.6406     0.0042     0.0004    -0.6013      14.95     4.3s
   31    -0.0296    -0.0012     0.0197     1.6243     0.0016     0.0004    -0.6126      14.71     4.3s
   32    -0.0233    -0.0013     0.0193     1.5942     0.0042     0.0004    -0.6316      14.49     4.2s
   33    -0.0254    -0.0014     0.0191     1.5709     0.0034     0.0004    -0.6352      14.28     4.2s
   34    -0.0244    -0.0005     0.0161     1.5613     0.0022     0.0004    -0.6418      14.07     4.2s
   35    -0.0297    -0.0011     0.0148     1.5454     0.0032     0.0004    -0.6511      13.88     4.3s
   36    -0.0228    -0.0010     0.0148     1.5238     0.0025     0.0004    -0.6630      13.69     4.2s
   37    -0.0265    -0.0026     0.0141     1.5062     0.0049     0.0004    -0.6687      13.51     4.3s
   38    -0.0259    -0.0013     0.0122     1.5000     0.0044     0.0004    -0.6687      13.34     4.2s
   39    -0.0255    -0.0009     0.0106     1.4856     0.0031     0.0004    -0.6834      13.17     4.3s
   40    -0.0210    -0.0013     0.0109     1.4652     0.0018     0.0004    -0.6880      13.01     4.3s
   41    -0.0199    -0.0016     0.0132     1.4440     0.0021     0.0004    -0.7054      12.86     4.3s
   42    -0.0177    -0.0007     0.0115     1.4275     0.0036     0.0004    -0.7050      12.71     4.2s
   43    -0.0188    -0.0012     0.0097     1.4220     0.0017     0.0004    -0.7112      12.57     4.2s
   44    -0.0160    -0.0005     0.0088     1.4215     0.0031     0.0004    -0.7035      12.43     4.2s
   45    -0.0196    -0.0012     0.0084     1.4190     0.0015     0.0004    -0.7155      12.29     4.3s
   46    -0.0187    -0.0020     0.0078     1.3892     0.0015     0.0004    -0.7322      12.16     4.3s
   47    -0.0155    -0.0013     0.0086     1.3525     0.0014     0.0004    -0.7520      12.03     4.3s
   48    -0.0127    -0.0004     0.0058     1.3322     0.0045     0.0004    -0.7525      11.91     4.2s
   49    -0.0122    -0.0011     0.0071     1.3314     0.0041     0.0004    -0.7541      11.79     4.2s
   50    -0.0164    -0.0027     0.0059     1.3274     0.0046     0.0004    -0.7570      11.68     4.2s
   51    -0.0162    -0.0013     0.0077     1.3080     0.0008     0.0004    -0.7720      11.57     4.2s
   52    -0.0143    -0.0024     0.0078     1.2769     0.0049     0.0004    -0.7875      11.46     4.2s
   53    -0.0127    -0.0007     0.0068     1.2771     0.0047     0.0004    -0.7735      11.35     4.2s
   54    -0.0129    -0.0011     0.0054     1.2871     0.0019     0.0004    -0.7781      11.25     4.2s
   55    -0.0136    -0.0010     0.0070     1.2759     0.0033     0.0004    -0.7830      11.15     4.2s
   56    -0.0115    -0.0009     0.0062     1.2624     0.0018     0.0004    -0.7924      11.05     4.2s
   57    -0.0118    -0.0011     0.0055     1.2357     0.0021     0.0004    -0.8083      10.95     4.2s
   58    -0.0130    -0.0005     0.0050     1.2300     0.0028     0.0004    -0.8012      10.86     4.2s
   59    -0.0107    -0.0010     0.0050     1.2370     0.0022     0.0004    -0.8004      10.77     4.2s
   60    -0.0137    -0.0021     0.0067     1.2456     0.0054     0.0004    -0.7919      10.68     4.2s
   61    -0.0137    -0.0017     0.0134     1.2393     0.0030     0.0003    -0.8062      10.60     4.2s
   62    -0.0163    -0.0022     0.0085     1.2236     0.0033     0.0003    -0.8074      10.51     4.2s
   63    -0.0130    -0.0006     0.0165     1.2085     0.0027     0.0003    -0.8213      10.43     4.2s
   64    -0.0104    -0.0018     0.0056     1.1977     0.0032     0.0003    -0.8184      10.35     4.3s
   65    -0.0112    -0.0009     0.0055     1.1986     0.0038     0.0003    -0.8212      10.27     4.2s
   66    -0.0084    -0.0016     0.0039     1.1945     0.0053     0.0003    -0.8213      10.20     4.3s
   67    -0.0097    -0.0009     0.0039     1.1945     0.0027     0.0003    -0.8236      10.12     4.3s
   68    -0.0143    -0.0003     0.0064     1.1839     0.0032     0.0003    -0.8308      10.05     4.2s
   69    -0.0124    -0.0010     0.0050     1.1767     0.0026     0.0003    -0.8304       9.98     4.2s
   70    -0.0113    -0.0021     0.0050     1.1669     0.0030     0.0003    -0.8407       9.91     4.3s
   71    -0.0113    -0.0004     0.0049     1.1634     0.0042     0.0003    -0.8331       9.84     4.2s
   72    -0.0103    -0.0013     0.0044     1.1764     0.0035     0.0003    -0.8301       9.77     4.2s
   73    -0.0080    -0.0014     0.0029     1.1762     0.0025     0.0003    -0.8319       9.70     4.2s
   74    -0.0102    -0.0004     0.0049     1.1628     0.0033     0.0003    -0.8433       9.64     4.3s
   75    -0.0141    -0.0016     0.0077     1.1437     0.0054     0.0003    -0.8486       9.58     4.3s
   76    -0.0099    -0.0015     0.0070     1.1166     0.0038     0.0003    -0.8709       9.51     4.2s
   77    -0.0080    -0.0017     0.0040     1.0975     0.0021     0.0003    -0.8688       9.45     4.3s
   78    -0.0059    -0.0014     0.0028     1.1094     0.0045     0.0003    -0.8596       9.39     4.3s
   79    -0.0113    -0.0013     0.0092     1.1097     0.0041     0.0003    -0.8687       9.34     4.2s
   80    -0.0086    -0.0014     0.0038     1.0905     0.0029     0.0003    -0.8780       9.28     4.3s
   81    -0.0076    -0.0015     0.0072     1.0712     0.0037     0.0003    -0.8871       9.22     4.2s
   82    -0.0075    -0.0012     0.0045     1.0559     0.0031     0.0003    -0.8936       9.17     4.2s
   83    -0.0054    -0.0018     0.0031     1.0496     0.0039     0.0003    -0.8952       9.11     4.2s
   84    -0.0068    -0.0008     0.0036     1.0468     0.0027     0.0003    -0.8966       9.06     4.2s
   85    -0.0075    -0.0008     0.0040     1.0388     0.0028     0.0003    -0.9015       9.01     4.3s
   86    -0.0094    -0.0011     0.0055     1.0380     0.0028     0.0003    -0.8984       8.95     4.2s
   87    -0.0078    -0.0012     0.0056     1.0229     0.0019     0.0003    -0.9144       8.90     4.2s
   88    -0.0077    -0.0019     0.0047     1.0121     0.0031     0.0003    -0.9110       8.85     4.2s
   89    -0.0081    -0.0018     0.0040     1.0154     0.0043     0.0003    -0.9110       8.80     4.3s
   90    -0.0064    -0.0014     0.0037     1.0119     0.0032     0.0003    -0.9142       8.76     4.2s
   91    -0.0061    -0.0020     0.0037     1.0117     0.0040     0.0003    -0.9115       8.71     4.2s
   92    -0.0052    -0.0022     0.0021     1.0196     0.0033     0.0003    -0.9065       8.66     4.2s
   93    -0.0060    -0.0003     0.0041     1.0287     0.0023     0.0003    -0.9033       8.62     4.2s
   94    -0.0095    -0.0011     0.0104     1.0310     0.0033     0.0003    -0.9032       8.57     4.2s
   95    -0.0050    -0.0016     0.0032     1.0378     0.0039     0.0003    -0.8974       8.53     4.2s
   96    -0.0113    -0.0014     0.0116     1.0386     0.0018     0.0003    -0.9020       8.48     4.2s
   97    -0.0101    -0.0015     0.0117     1.0359     0.0041     0.0003    -0.9009       8.44     4.2s
   98    -0.0055    -0.0026     0.0082     1.0404     0.0061     0.0003    -0.8970       8.40     4.2s
   99    -0.0037    -0.0017     0.0037     1.0357     0.0030     0.0003    -0.9056       8.35     4.2s
  100    -0.0056    -0.0012     0.0032     1.0292     0.0030     0.0003    -0.9045       8.31     4.2s
  101    -0.0034    -0.0016     0.0033     1.0331     0.0039     0.0003    -0.9001       8.27     4.2s
  102    -0.0041    -0.0012     0.0034     1.0363     0.0029     0.0002    -0.9013       8.23     4.2s
  103    -0.0036    -0.0020     0.0036     1.0418     0.0028     0.0002    -0.8968       8.19     4.2s
  104    -0.0077    -0.0015     0.0068     1.0430     0.0039     0.0002    -0.8978       8.15     4.2s
  105    -0.0050    -0.0017     0.0046     1.0483     0.0032     0.0002    -0.8908       8.11     4.3s
  106    -0.0065    -0.0013     0.0097     1.0503     0.0021     0.0002    -0.8975       8.08     4.2s
  107    -0.0057    -0.0010     0.0073     1.0320     0.0018     0.0002    -0.9077       8.04     4.2s
  108    -0.0062    -0.0011     0.0217     1.0243     0.0042     0.0002    -0.9046       8.00     4.3s
  109    -0.0058    -0.0008     0.0057     1.0129     0.0020     0.0002    -0.9200       7.97     4.3s
  110    -0.0017    -0.0004     0.0032     1.0023     0.0038     0.0002    -0.9136       7.93     4.3s
  111    -0.0059    -0.0016     0.0080     1.0092     0.0034     0.0002    -0.9154       7.89     4.3s
  112    -0.0030    -0.0023     0.0027     1.0153     0.0035     0.0002    -0.9064       7.86     4.3s
  113    -0.0035    -0.0021     0.0042     1.0291     0.0031     0.0002    -0.9035       7.83     4.3s
  114    -0.0041    -0.0010     0.0050     1.0269     0.0028     0.0002    -0.9074       7.79     4.2s
  115    -0.0026    -0.0006     0.0027     1.0211     0.0018     0.0002    -0.9085       7.76     4.2s
  116    -0.0042    -0.0013     0.0042     1.0211     0.0027     0.0002    -0.9084       7.72     4.2s
  117    -0.0043    -0.0010     0.0063     1.0129     0.0035     0.0002    -0.9146       7.69     4.3s
  118    -0.0073    -0.0018     0.0085     1.0027     0.0028     0.0002    -0.9204       7.66     4.3s
  119    -0.0025    -0.0012     0.0043     1.0024     0.0026     0.0002    -0.9163       7.63     4.3s
  120    -0.0034    -0.0010     0.0070     1.0003     0.0036     0.0002    -0.9217       7.60     4.3s
  121    -0.0040    -0.0010     0.0155     0.9997     0.0025     0.0002    -0.9170       7.57     4.2s
  122    -0.0055    -0.0006     0.0131     0.9963     0.0037     0.0002    -0.9248       7.53     4.3s
  123    -0.0040    -0.0017     0.0057     0.9859     0.0043     0.0002    -0.9273       7.50     4.3s
  124    -0.0024    -0.0007     0.0076     0.9891     0.0032     0.0002    -0.9235       7.47     4.3s
  125    -0.0023    -0.0009     0.0044     0.9962     0.0029     0.0002    -0.9183       7.44     4.3s
  126    -0.0025    -0.0004     0.0042     0.9922     0.0018     0.0002    -0.9275       7.42     4.3s
  127    -0.0040    -0.0013     0.0072     0.9754     0.0039     0.0002    -0.9350       7.39     4.3s
  128    -0.0044    -0.0028     0.0099     0.9664     0.0046     0.0002    -0.9360       7.36     4.2s
  129    -0.0033    -0.0018     0.0066     0.9543     0.0037     0.0002    -0.9470       7.33     4.2s
  130    -0.0037    -0.0014     0.0084     0.9394     0.0042     0.0002    -0.9498       7.30     4.2s
  131    -0.0037    -0.0011     0.0090     0.9358     0.0030     0.0002    -0.9510       7.27     4.2s
  132    -0.0023    -0.0006     0.0057     0.9386     0.0032     0.0002    -0.9472       7.25     4.2s
  133    -0.0029    -0.0008     0.0103     0.9432     0.0036     0.0002    -0.9469       7.22     4.3s
  134    -0.0013    -0.0020     0.0083     0.9360     0.0041     0.0002    -0.9556       7.19     4.3s
  135    -0.0012    -0.0004     0.0034     0.9214     0.0019     0.0002    -0.9596       7.17     4.2s
  136    -0.0015    -0.0018     0.0038     0.9134     0.0031     0.0002    -0.9639       7.14     4.2s
  137    -0.0047    -0.0011     0.0094     0.9078     0.0032     0.0002    -0.9660       7.11     4.3s
  138    -0.0011    -0.0008     0.0034     0.9047     0.0033     0.0002    -0.9668       7.09     4.3s
  139    -0.0020    -0.0022     0.0053     0.8917     0.0032     0.0002    -0.9783       7.06     4.3s
  140    -0.0031    -0.0012     0.0075     0.8851     0.0029     0.0002    -0.9736       7.04     4.2s
  141    -0.0010    -0.0016     0.0045     0.8764     0.0021     0.0002    -0.9883       7.01     4.1s
  142    -0.0026    -0.0013     0.0058     0.8577     0.0040     0.0002    -0.9910       6.99     4.2s
  143    -0.0055    -0.0013     0.0094     0.8637     0.0037     0.0001    -0.9830       6.97     4.2s
  144    -0.0011    -0.0007     0.0042     0.8699     0.0031     0.0001    -0.9854       6.94     4.2s
  145    -0.0024    -0.0015     0.0060     0.8696     0.0037     0.0001    -0.9843       6.92     4.2s
  146    -0.0006    -0.0013     0.0035     0.8536     0.0034     0.0001    -0.9987       6.89     4.3s
  147    -0.0036    -0.0022     0.0067     0.8367     0.0028     0.0001    -1.0013       6.87     4.3s
  148    -0.0006    -0.0005     0.0020     0.8275     0.0025     0.0001    -1.0092       6.85     4.0s
  149    -0.0012    -0.0009     0.0032     0.8079     0.0020     0.0001    -1.0203       6.82     3.9s
  150    -0.0014    -0.0015     0.0032     0.7980     0.0032     0.0001    -1.0192       6.80     3.8s
  151    -0.0012    -0.0003     0.0035     0.7976     0.0021     0.0001    -1.0197       6.78     4.2s
  152    -0.0033    -0.0028     0.0051     0.7821     0.0055     0.0001    -1.0361       6.76     4.2s
  153    -0.0013    -0.0010     0.0028     0.7645     0.0046     0.0001    -1.0362       6.74     4.2s
  154    -0.0017    -0.0007     0.0035     0.7619     0.0040     0.0001    -1.0393       6.71     4.2s
  155    -0.0009    -0.0011     0.0023     0.7466     0.0025     0.0001    -1.0524       6.69     4.2s
  156    -0.0018    -0.0015     0.0049     0.7306     0.0044     0.0001    -1.0538       6.67     4.3s
  157    -0.0003    -0.0007     0.0023     0.7200     0.0017     0.0001    -1.0642       6.65     4.2s
  158    -0.0008    -0.0003     0.0023     0.7083     0.0029     0.0001    -1.0656       6.63     4.2s
  159    -0.0006    -0.0008     0.0020     0.6948     0.0020     0.0001    -1.0770       6.61     4.2s
  160    -0.0006    -0.0005     0.0031     0.6890     0.0048     0.0001    -1.0722       6.59     4.3s
  161    -0.0004    -0.0011     0.0017     0.6854     0.0039     0.0001    -1.0792       6.57     4.3s
  162    -0.0038    -0.0020     0.0096     0.6761     0.0045     0.0001    -1.0824       6.55     4.3s
  163    -0.0025    -0.0016     0.0091     0.6686     0.0057     0.0001    -1.0864       6.53     4.2s
  164    -0.0004    -0.0010     0.0029     0.6580     0.0026     0.0001    -1.0931       6.51     4.2s
  165    -0.0007    -0.0012     0.0030     0.6364     0.0020     0.0001    -1.1072       6.49     4.2s
  166    -0.0001    -0.0001     0.0023     0.6200     0.0036     0.0001    -1.1092       6.47     4.2s
  167    -0.0006    -0.0014     0.0042     0.6260     0.0062     0.0001    -1.1027       6.45     4.2s
  168    -0.0002    -0.0006     0.0029     0.6355     0.0059     0.0001    -1.0988       6.43     4.2s
  169    -0.0002    -0.0005     0.0028     0.6306     0.0020     0.0001    -1.1092       6.41     4.2s
  170    -0.0006    -0.0006     0.0039     0.6169     0.0044     0.0001    -1.1108       6.39     4.3s
  171    -0.0002    -0.0011     0.0033     0.6140     0.0046     0.0001    -1.1137       6.37     4.2s
  172    -0.0003    -0.0010     0.0035     0.6116     0.0033     0.0001    -1.1121       6.36     4.3s
  173    -0.0003    -0.0004     0.0037     0.6125     0.0028     0.0001    -1.1141       6.34     4.2s
  174    -0.0003     0.0000     0.0046     0.6020     0.0020     0.0001    -1.1217       6.32     4.3s
  175    -0.0002    -0.0010     0.0040     0.5915     0.0055     0.0001    -1.1246       6.30     4.2s
  176    -0.0010    -0.0020     0.0042     0.5766     0.0036     0.0001    -1.1367       6.28     4.2s
  177    -0.0006    -0.0007     0.0050     0.5631     0.0032     0.0001    -1.1378       6.27     4.2s
  178    -0.0004    -0.0007     0.0045     0.5527     0.0035     0.0001    -1.1469       6.25     4.2s
  179    -0.0002    -0.0017     0.0049     0.5241     0.0022     0.0001    -1.1645       6.23     4.3s
  180    -0.0005    -0.0019     0.0044     0.5026     0.0028     0.0001    -1.1699       6.21     4.3s
  181    -0.0002    -0.0007     0.0039     0.4889     0.0034     0.0001    -1.1779       6.20     4.2s
  182    -0.0003     0.0001     0.0040     0.4728     0.0031     0.0001    -1.1870       6.18     4.3s
  183    -0.0002    -0.0007     0.0037     0.4572     0.0023     0.0000    -1.1938       6.16     4.2s
  184    -0.0001    -0.0015     0.0032     0.4427     0.0040     0.0000    -1.2009       6.15     4.3s
  185    -0.0001    -0.0001     0.0028     0.4293     0.0032     0.0000    -1.2066       6.13     4.2s
  186    -0.0001     0.0007     0.0038     0.4149     0.0031     0.0000    -1.2155       6.11     4.2s
